page	line	entry_id	zone	from_token	to_token	tier	reason	applied	line_excerpt
83	45	374	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	Itar — ran gi drws / yan dag gsal bar byed
85	38	381	latin_other	bZugs	bźugs	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	077 .... skyag gtad geig yan med pa bZugs so
90	70	398	german_prose	bzugs	bźugs	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	"bzugs ""der geistliche Lehrer ist zur Zeit nicht"
93	76	398	german_prose_with_translit	VisT	ViśT	reviewed_tibetan_exact	reviewed_siglum_exact_visht	yes	"Unvergängliche kann niemand töten"" (VisT"
94	40	398	latin_other	drios	dṅos	reviewed_tibetan_exact	reviewed_tibetan_exact_second_ambitious_dngos	yes	114,9); drios rigs ... — /70 dka' (7. ka) med
94	83	398	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	— byed deu byed pa de Itar bcos pa thanis
94	89	398	latin_other	zañ	zaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	ja 18017); zañ tin ne dzin la sogs pa ye ses
94	92	398	german_prose_with_translit	dbañ-po	dbaṅ-po	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	Ye-ses dbañ-po nicht gehorchten, verbreite-
95	58	398	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	lha dan — dan nan son gsum dag /// / ji Itar
95	92	399	latin_other	sañs	saṅs	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"zicht"" (Vi$T 170,19); sañs rgyas ... dena ~"
96	24	399	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"po ji Itar byon pa'i skabs te gñis pao ""das"
98	16	399	german_prose_with_translit	lna'i	lṅa'i	reviewed_tibetan_exact	reviewed_tibetan_exact_second_ambitious_lnga	yes	"lna'i — daggis khyer te ""die Leiche wurde von"
99	44	409	german_prose_with_translit	Do-mo'i-thañ	Do-mo'i-thaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"Richtung nach Do-mo'i-thañ"" (Glr 166,11);"
99	68	409	latin_other	bZin	bźin	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	"ran bZin — (metr.) ""nur nur [entspricht]"
99	72	409	german_prose_with_translit	snari	snaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_second_ambitious_snang	yes	mam snari mdzad dan rin chen 'byuṅ / 'od
99	81	409	german_prose_with_translit	lna'i	lṅa'i	reviewed_tibetan_exact	reviewed_tibetan_exact_second_ambitious_lnga	yes	"Lex. saris rgyas rigs lna'i naṅ tshan Zig ""einer"
102	9	424	latin_other	bZin	bźin	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	śes rab can gani ... rgya mtsho bZin du mi
103	42	430	german_prose_with_translit	byañ	byaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"ten"" (Prav 107,16 = Udr 44,37); byañ chub"
103	78	430	latin_other	dnos	dṅos	reviewed_tibetan_exact	reviewed_tibetan_exact_dngos	yes	"wurde besiegt"" (MTH3/3/1 5); mi dge dnos"
104	43	436	german_prose_with_translit	Ina	lṅa	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"rtsa ba'i rdel Ina daṅ ""zwei unverzichtbare"
104	61	436	german_prose	snari	snaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_second_ambitious_snang	yes	3. Bez. für den Raum; —r snari dass.
104	62	436	german_prose_with_translit	snari	snaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_second_ambitious_snang	yes	Lex. nam mkha' (brDa); —r snari = nam
104	75	437	headword_line	snan	snaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_script_ng_witness	yes	འགྱུར་བར་སྣང་ mi 'gyur bar snan ° [??// 'yur
105	13	440	german_prose_with_translit	soñ	soṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	soñ ba na zan yaṅ ~i gtsug lag chen po yod
105	36	441	latin_other	diñs	diṅs	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	~ jag diñs / rta chins / chins gsum gnad
106	28	442	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"stattlich"" (gi 1: 494,2); bskos pa ci Itar bskos"
106	29	442	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	pa dan /mirgyud gari Itar grol ba dan (metr.)
106	43	443	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	rgal po ri rab Itar mi bsgul (vl. sgul) ba
107	6	444	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	bisan phog na / bisan Itar — rags par Sog
107	67	445	german_prose_with_translit	bZugs	bźugs	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	"tshuel gyi bZugs ""der kostbare Leichnam war"
108	6	446	latin_other	lna'i	lṅa'i	reviewed_tibetan_exact	reviewed_tibetan_exact_second_ambitious_lnga	yes	177,6); tshe riri mched lna'i bla mtsho kha dog
109	31	454	german_prose_with_translit	Ina	lṅa	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"Lex. sgrib Ina la'ani ""auch für: die fünf Ver-"
110	4	454	latin_other	drios	dṅos	reviewed_tibetan_exact	reviewed_tibetan_exact_second_ambitious_dngos	yes	pa yi / 'phags drios mnon rtags gan lags khyod
113	27	467	latin_other	sañ	saṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	sañ drug de... drul zla snar khams me riag
115	53	480	german_prose_with_translit	Ina	lṅa	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	gum ... myi ston du srari brgya' Ina ben babste
116	6	482	german_prose_with_translit	snani	snaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_second_ambitious_snang	yes	"—r ... kun tu snani bar .. bära na sir ""in"
116	53	485	german_prose_with_translit	gtsani	gtsaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_second_ambitious_gtsang	yes	phyir ... mi gtsani ba yin Zinn / mi rnams kyits}
117	78	491	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"rgyas pa Itar mirgyud dar ba'i don dan ""mi"
119	80	505	german_prose_with_translit	gtsan	gtsaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_second_ambitious_gtsang	yes	"dbus gtsan gi — dan / lha sde rnams ""die"
121	14	507	german_prose_with_translit	Ina	lṅa	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	thos Ina daṅ ldan pas ~r ohne die fünf Dhar-
125	82	523	german_prose_with_translit	Mri-dbañ-po	Mri-dbaṅ-po	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"dban po'i gtam ""Rede des Mri-dbañ-po, der"
126	13	526	german_prose_with_translit	grañs	graṅs	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"Lex. mi grañs maṅ ñun gi 'bor ""eine Menge"
126	82	530	german_prose_with_translit	lañ	laṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"(Dagy); ~ pa = 'dre'am yi dwags lañ ""auch"
127	11	531	german_prose_with_translit	Ipags	lpags	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"ro ra Ipags gdori gi lha khani bZens ""er bau-"
127	43	531	latin_other	drios	dṅos	reviewed_tibetan_exact	reviewed_tibetan_exact_second_ambitious_dngos	yes	mihu rtags $// ... — drios su bkug pa sogs ...
127	62	532	latin_other	gtsan	gtsaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_second_ambitious_gtsang	yes	"gtsan gi kha rag g.ya' mig tn / ""brog mo —"
127	70	532	german_prose_with_translit	Lsdz-K	Lśdz-K	reviewed_tibetan_exact	reviewed_siglum_exact_registry_canonicalization	yes	"daß Frauen aus Tonerde sprachen"" (Lsdz-K"
128	54	540	german_prose_with_translit	gtsan	gtsaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_second_ambitious_gtsang	yes	auch mi gtsan ba'i mchod
128	77	541	german_prose_with_translit	gtsan	gtsaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_second_ambitious_gtsang	yes	"den Menschen paßt"" (ViST 146,21); mi gtsan"
129	1	542	headword_line	gtsani	gtsaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_second_ambitious_gtsang	yes	མི་གཙང་བའི་མཆོད་་ mi gtsani ba'i mchod
129	67	544	headword_line	gtsani	gtsaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_second_ambitious_gtsang	yes	མི་གཙང་བའི་མཆོད་སྦྱིན་ mmi gtsani mchod sbyin
130	12	547	german_prose_with_translit	Ina	lṅa	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"rung erfährt!"" (T4119 Zu 5930); khrims Ina"
132	61	566	latin_other	bZin	bźin	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	pa / gcan gzan gal sgor beug pa bZin (metr.)
132	84	567	german_prose_with_translit	oñ	oṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"źig / ne chun drun du thal gyis oñ (metr.) ""ein"
134	28	574	german_prose_with_translit	añ	aṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"den Rücken"" (K1 ra 14804}; añ ga'irgyal pos"
136	14	590	latin_other	bźeńs	bźeṅs	reviewed_tibetan_exact	reviewed_tibetan_exact_residual_ng	yes	tsan dan las bźeńs nas / mři yul du gdan drans
136	20	590	german_prose_with_translit	Ius	lus	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"Mahäyäna-Texte"" (Tär 49,1); rags pa'! sku Ius"
137	41	597	german_prose_with_translit	bZin	bźin	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	"rim pa bZin du bzw ""seine Dynastie hatte"
139	5	599	latin_other	dnos	dṅos	reviewed_tibetan_exact	reviewed_tibetan_exact_dngos	yes	nichog gi dnos grub ma brries kyan — na
139	6	599	latin_other	snañ	snaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"sku lus mi snañ bar gyur ""obwohl er nicht"
139	33	599	german_prose_with_translit	bZugs	bźugs	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	(Nägn 169,20); de dan thag — Zig tu bZugs
142	2	608	german_prose_with_translit	dnos	dṅos	reviewed_tibetan_exact	reviewed_tibetan_exact_dngos	yes	"dnos su zar (0775 pa ""viele gefährliche Raubtie-"
143	10	615	latin_other	dnos	dṅos	reviewed_tibetan_exact	reviewed_tibetan_exact_dngos	yes	_ la gser gym ... sogs dnos po' rigs tshon
144	46	620	german_prose	VisT	ViśT	reviewed_tibetan_exact	reviewed_siglum_exact_visht	yes	"bar ist, dann heißt sie 'der Große"" (VisT"
146	58	625	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	(Ki na 17636); ji lta ji Itar geig la gag ~ gis
146	76	625	german_prose_with_translit	bZin	bźin	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	"ston dga’ ma yi{n} / bZin ras (metr.) ""das Ge-"
147	8	625	german_prose_with_translit	Itas	ltas	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"gen"" (Akhr2 85,8); srin gyis cer gyis Itas ... —"
149	53	632	tibetan_only	gan	gaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_script_ng_witness	yes	མིག་གང་ mug gan.
150	61	644	german_prose_with_translit	Ipags	lpags	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	gits} ma / gdan sga Ipags nam 'dzom (7, /5/)0)))
152	26	660	german_prose	Ipags	lpags	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	mig Ipags (Dagy).
154	57	687	tibetan_only	Ipags	lpags	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	མེག་ལྤགས་ mg Ipags Augenlid
160	54	724	german_prose_with_translit	bZin	bźin	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	"mig gis lta bZin du ""während man mit dem"
162	60	733	german_prose_with_translit	Cañ-keñ	Caṅ-keṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	Jahr und in Großchina das erste Cañ-keñ-
163	26	733	latin_other	tshañs	tshaṅs	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	196b2); tshañs pa'i gtso / ~ ni mgon btsun
163	43	733	german_prose	VisT	ViśT	reviewed_tibetan_exact	reviewed_siglum_exact_visht	yes	"fen und nicht eindeutigen Gründen"" (VisT"
166	39	747	german_prose_with_translit	Ina	lṅa	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	rgyal ba'i pha rol phyin Ina 'di dag kyari /
169	47	765	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"(Liy1 187b3); de Itar — 'grogs pa phodpa ""daß"
170	28	769	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"sogs Itar 77/$ ldad rgyag pa ""wie Rinder usw.,"
170	34	771	headword_line	Ina	lṅa	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	མེན min alttib. myin, Kurzf. für Ina yin pa.
171	63	771	latin_other	gźuń	gźuṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_residual_ng	yes	"kommt"" (MTH3/5/20 27); gźuń ""bel snod"
173	77	774	latin_other	bZin	bźin	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	gal te raṅ bZin dri ria bas / 'di la ma chags legs
177	73	801	german_prose	Ina	lṅa	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"identisch sind"" (gZer 916,2); 'bru sra Ina Ziri"
178	75	802	german_prose_with_translit	Mu-khyuñń-rgyan	Mu-khyuṅ-rgyan	reviewed_tibetan_exact	reviewed_tibetan_exact_ambitious_residual_context	yes	beiden Brüder Khyun-po Mu-khyuñń-rgyan
179	2	803	german_prose_with_translit	Lsdz-K	Lśdz-K	reviewed_tibetan_exact	reviewed_siglum_exact_registry_canonicalization	yes	"und lHa-khyuni-rgyan eingeladen"" (Lsdz-K"
180	7	812	german_prose_with_translit	Ina	lṅa	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	(T4113 30312); ~ drug broya ñi Su rtsa Ina
180	29	812	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"btsan po / de Itar — / sribs khri bisan po ""der"
180	40	812	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	46,29); de Itar na daṅ po khri btsan po 'ol
180	53	812	german_prose_with_translit	bZugs	bźugs	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	"gits} 'go la bZugs (metr.) ""rGyal-gsen Mu-"
180	70	812	german_prose_with_translit	Ina	lṅa	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"gdon Ina (metr.) ""fünf mKha'-'gro mit dem"
182	28	816	latin_other	zuñ	zuṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	bodkyi rgyal po'i sa mtha' ni / sar zuñ cenu ~ /
183	65	818	latin_other	bZugs	bźugs	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	na nor bu sie bar bZugs par 'gur (metr.)
183	72	818	latin_other	bZin	bźin	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	yon tan tsbogs pa bZin du khyod la rmami
184	6	819	german_prose_with_translit	Lis	Liś	reviewed_tibetan_exact	reviewed_siglum_exact_registry_canonicalization	yes	"habend', als Lehnwort [heißtes] mutig"" (Lis"
184	35	825	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"chu thigs ~i 'od zer mdzes pa Itar ""Wasser-"
185	35	827	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	pa dan / mul to ba ston tsam la'ani de Itar
186	33	828	german_prose_with_translit	sañ	saṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	pa'i Zabs rjes den sañ ~ pa mams kyis gos ser
186	68	831	german_prose_with_translit	phyuń	phyuṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_residual_ng	yes	źig gis gan ~ Zig rab tu phyuń Zin bsñen
190	74	849	latin_other	dilta	di lta	reviewed_tibetan_exact	reviewed_tibetan_exact_di_lta_spacing	yes	mam par 'byed pa gaṅ ze na / 'dilta ste... -r
190	77	849	latin_other	dnos	dṅos	reviewed_tibetan_exact	reviewed_tibetan_exact_dngos	yes	sa' dnos gi tsbig don gñis ka — la soxs
192	13	852	german_prose_with_translit	bañ	baṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"mkhar!"" (Padm 28643); de yi bañ so mu ra ri"
196	68	879	latin_other	bZin	bźin	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	thogs pa yi/ mdun na — med pa bZin (meir.)
196	79	879	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	—r g.yari sa cher khrid Itar gyur na (meir.)
198	13	881	latin_other	bZugs	bźugs	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	"tigt"" (PhB 11: 102,2); bZugs ni mun gi yul"
198	14	881	german_prose_with_translit	bźngs	bźugs	reviewed_tibetan_exact	reviewed_tibetan_exact_google_tibetan_candidate	yes	"na bźngs ""was seinen Aufenthalt angeht, so"
198	24	881	latin_other	bZin	bźin	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	"gzugs can gyi / ran bZin 'dila jugpa na ""wenn"
198	26	881	german_prose	VisT	ViśT	reviewed_tibetan_exact	reviewed_siglum_exact_visht	yes	"stalt von sattva, rajas und tamas hat"" (VisT"
198	27	881	german_prose_with_translit	Zes	źes	reviewed_tibetan_exact	reviewed_tibetan_exact_google_tibetan_candidate	yes	134,4); siṅ stobs rdul dari ~ Zes / bya ba'i
198	28	881	german_prose_with_translit	Zes	źes	reviewed_tibetan_exact	reviewed_tibetan_exact_google_tibetan_candidate	yes	yon tan myiam gnas ni / gtso bo Zes byar rab
198	32	881	german_prose_with_translit	gi	gyi	reviewed_tibetan_exact	reviewed_tibetan_exact_ambitious_residual_context	yes	Lex. tamab (Mvy 4552, Abt. graris can gi
198	32	881	german_prose_with_translit	graris	graṅs	reviewed_tibetan_exact	reviewed_tibetan_exact_ambitious_residual_context	yes	Lex. tamab (Mvy 4552, Abt. graris can gi
200	70	908	german_prose_with_translit	Sroñ-btsan	Sroṅ-btsan	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	chinesische Gattin des Königs Sroñ-btsan
203	8	918	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"ben erbringen"" (MTH3/3/9 5); lo Itar lab"
203	49	918	latin_other	bZin	bźin	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	10); sgrub gnas 'di bZin gtor rtsis kyi gdan
203	57	918	german_prose_with_translit	bZugs	bźugs	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	"würde"" (Gesar 251,38); bZugs tshul srrar —"
203	58	918	german_prose_with_translit	bzugs	bźugs	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	"ltar sprul pa'i ñan la bzugs ""er saß in der Sitz-"
203	82	918	german_prose_with_translit	tshiñ	tshiṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"dem Feuer"" (Prav 90,7); tshan tshiñ ñuṅ zad"
204	87	918	german_prose_with_translit	lañ	laṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"bevorsteht"" (Tär 183,22); ~ sgra dur cha lañ"
205	31	918	german_prose_with_translit	źiń	źiṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_residual_ng	yes	Mvy 1540, 1535); tsha źiń sreg pa mtshan ñid
206	12	918	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"serub pa' brtson 'grus — Itar sbor ""entzün-"
206	46	918	latin_other	bZin	bźin	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	gdug gnas geig ji bZin te / rtag tu phan tshun
206	47	918	german_prose_with_translit	bZin	bźin	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	"mthun pa ma yin bZin (metr.) ""Erde, Feu-"
206	53	918	german_prose_with_translit	bZin	bźin	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	(Suv 43,19); de ni — yi rari bZin te (meir.)
206	84	918	latin_other	sroñ-btsan	sroṅ-btsan	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"boren; man nannte ihn Khri-lde sroñ-btsan"""
206	94	918	german_prose_with_translit	Ina	lṅa	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	yani khams la Ina yin te / keg Sin ji — (metr.)
208	62	925	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"— phag mo' Zo 'thun Itar (metr.) ""[ist der"
209	72	929	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"—s ag ishom tshur sreg pa Itar ""wie wenn ein"
210	55	930	latin_other	bZin	bźin	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	"2.1.5b); chu sin sie ma'i — bZin (metr.) ""er"
