page	line	token_index	base_token	alternate_token	reason	base_key	alternate_key	base_line	alternate_line	alignment_method	alignment_attribution	resynchronization_attribution	resynchronization_source	base_to_alternate_page_delta	alternate_page	page_match_score	canonical_overlap	shared_canonical_tokens	base_nonempty_count	alternate_nonempty_count	line_count_ratio
155	66	2	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"bkod) dan ""sie müssen bezüglich der Ein-"	"bkod) daṅ ""sie müssen bezüglich der Ein-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	155	0.580	0.924	244	86	83	1.036
156	11	7	phun	phuṅ	alternate_witness_google_loc_nasal_upgrade	phun	phun	"das Bewußtsein"" (Käsy 91,9); — kyi phun po"	"das Bewußtsein"" (Käsy 91,9); — kyi phuṅ po"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	156	0.587	0.885	269	90	88	1.023
156	43	7	ses	śes	alternate_witness_google_loc_fricative_upgrade	ses	ses	gñis = ma rig du byed rnam ses la sogs mdzod	gñis = ma rig du byed rnam śes la sogs mdzod	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	156	0.587	0.885	269	90	88	1.023
156	50	4	min	miṅ	alternate_witness_google_loc_nasal_upgrade	min	min	pa / — / nam 405 / min gzugs / skye mched /	pa / — / nam 405 / miṅ gzugs / skye mched /	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	156	0.587	0.885	269	90	88	1.023
156	55	2	bsnal	bsṅal	alternate_witness_google_loc_nasal_upgrade	bsnal	bsnal	sdug bsnal gsum gyi min); — kyi phun po =	sdug bsṅal gsum gyi min); — kyi phuṅ po =	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	156	0.587	0.885	269	90	88	1.023
156	55	7	phun	phuṅ	alternate_witness_google_loc_nasal_upgrade	phun	phun	sdug bsnal gsum gyi min); — kyi phun po =	sdug bsṅal gsum gyi min); — kyi phuṅ po =	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	156	0.587	0.885	269	90	88	1.023
156	58	2	phun	phuṅ	alternate_witness_google_loc_nasal_upgrade	phun	phun	"kyi phun po = phun po Ina' nani tshan ""einer"	"kyi phuṅ po = phuṅ po lṅa’i' nani tshan ""einer"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	156	0.587	0.885	269	90	88	1.023
156	58	4	phun	phuṅ	alternate_witness_google_loc_nasal_upgrade	phun	phun	"kyi phun po = phun po Ina' nani tshan ""einer"	"kyi phuṅ po = phuṅ po lṅa’i' nani tshan ""einer"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	156	0.587	0.885	269	90	88	1.023
156	58	6	Ina	lṅa’i	alternate_witness_initial_i_to_l_translit	ina	lnai	"kyi phun po = phun po Ina' nani tshan ""einer"	"kyi phuṅ po = phuṅ po lṅa’i' nani tshan ""einer"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	156	0.587	0.885	269	90	88	1.023
156	73	7	myon	myoṅ	alternate_witness_google_loc_nasal_upgrade	myon	myon	rjes su kbrid / sta ma'i ñams myon ~ ni /	rjes su kbrid / sta ma'i ñams myoṅ ~ ni /	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	156	0.587	0.885	269	90	88	1.023
156	81	6	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"Lex. — zla ba zhor zla dan po ""der erste Hor-"	"Lex. — zla ba zhor zla daṅ po ""der erste Hor-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	156	0.587	0.885	269	90	88	1.023
157	2	9	span	spaṅ	alternate_witness_google_loc_nasal_upgrade	span	span	bde skyid gřñis yod de / ~ thams cad span pa	bde skyid gřñis yod de / ~ thams cad spaṅ pa	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	157	0.608	0.903	318	87	79	1.101
157	3	2	spon	spoṅ	alternate_witness_google_loc_nasal_upgrade	spon	spon	"'am / spon ba Sin tu rgya che ba'o (metr.) ""es"	"'am / spoṅ ba Sin tu rgya che ba'o (metr.) ""es"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	157	0.608	0.903	318	87	79	1.101
157	9	6	span	spaṅ	alternate_witness_google_loc_nasal_upgrade	span	span	"Übung"" (Mvup 4.74); — kun tu span bar bya"	"Übung"" (Mvup 4.74); — kun tu spaṅ bar bya"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	157	0.608	0.903	318	87	79	1.101
157	26	3	man	mañ	alternate_witness_google_loc_nasal_upgrade	man	man	"Lex. mi man po 'dus pa'! zan zin ""das Ge-"	"Lex. mi mañ po 'dus pa'! zaṅ ziṅ ""das Ge-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	157	0.608	0.903	318	87	79	1.101
157	26	7	zan	zaṅ	alternate_witness_google_loc_nasal_upgrade	zan	zan	"Lex. mi man po 'dus pa'! zan zin ""das Ge-"	"Lex. mi mañ po 'dus pa'! zaṅ ziṅ ""das Ge-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	157	0.608	0.903	318	87	79	1.101
157	26	8	zin	ziṅ	alternate_witness_google_loc_nasal_upgrade	zin	zin	"Lex. mi man po 'dus pa'! zan zin ""das Ge-"	"Lex. mi mañ po 'dus pa'! zaṅ ziṅ ""das Ge-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	157	0.608	0.903	318	87	79	1.101
157	28	4	zan	zaṅ	alternate_witness_google_loc_nasal_upgrade	zan	zan	"kommen sind"" (brDa); zan zin ste dben pa"	"kommen sind"" (brDa); zaṅ ziṅ ste dben pa"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	157	0.608	0.903	318	87	79	1.101
157	28	5	zin	ziṅ	alternate_witness_google_loc_nasal_upgrade	zin	zin	"kommen sind"" (brDa); zan zin ste dben pa"	"kommen sind"" (brDa); zaṅ ziṅ ste dben pa"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	157	0.608	0.903	318	87	79	1.101
157	35	3	span	spaṅ	alternate_witness_google_loc_nasal_upgrade	span	span	"— kun tu span bar gyis (metr.) ""Anhaftung"	"— kun tu spaṅ bar gyis (metr.) ""Anhaftung"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	157	0.608	0.903	318	87	79	1.101
157	42	7	Iho	lho	alternate_witness_initial_i_to_l_translit	iho	lho	— chen po la ... dud sdon gis Iho sprin 'gran	— chen po la ... dud sdon gis lho sprin 'gran	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	157	0.608	0.903	318	87	79	1.101
157	76	5	bsnal	bsṅal	alternate_witness_google_loc_nasal_upgrade	bsnal	bsnal	"boren"" (Rgs 22.6d); sdug bsnal ba la bde bar"	"boren"" (Rgs 22.6d); sdug bsṅal ba la bde bar"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	157	0.608	0.903	318	87	79	1.101
158	2	10	sans	saṅs	alternate_witness_google_loc_nasal_upgrade	sans	sans	"das Wild [zu haben]"" (dPe 238,11); de la sans"	"das Wild [zu haben]"" (dPe 238,11); de la saṅs"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	158	0.856	0.900	298	91	94	0.968
158	3	2	dnos	dṅos	alternate_witness_google_loc_nasal_upgrade	dnos	dnos	"rgyas dnos kyi — gyis ... bsten pas ""er verehrte"	"rgyas dṅos kyi — gyis ... bsten pas ""er verehrte"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	158	0.856	0.900	298	91	94	0.968
158	21	8	ses	śes	alternate_witness_google_loc_fricative_upgrade	ses	ses	"yin par spu ris su 'dzin pa ses pa'o ""ein Wis-"	"yin par spu ris su 'dzin pa śes pa'o ""ein Wis-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	158	0.856	0.900	298	91	94	0.968
158	48	2	ses	śes	alternate_witness_google_loc_fricative_upgrade	ses	ses	འདུ་ཤེས་མེད་འདུ་་་ du ses med du	འདུ་ཤེས་མེད་འདུ་་་ du śes med du	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	158	0.856	0.900	298	91	94	0.968
158	52	5	Ina'i	lna'i	alternate_witness_initial_i_to_l_translit	inai	lnai	"phun po = phun po Ina'i nan tshan ""eine der"	"phun po = phun po lna'i nan tshan ""eine der"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	158	0.856	0.900	298	91	94	0.968
158	56	8	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	kun 'gro Iha ... tshor ba — sems pa dan /	kun 'gro Iha ... tshor ba — sems pa daṅ /	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	158	0.856	0.900	298	91	94	0.968
158	85	10	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	"gsum ""nas / ~ du ñe bar son ba'i bar gyi Iha"	"gsum ""nas / ~ du ñe bar son ba'i bar gyi lha"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	158	0.856	0.900	298	91	94	0.968
159	1	2	ses	śes	alternate_witness_google_loc_fricative_upgrade	ses	ses	འདུ་ཤེས་མེད་པ་ du ses med pa	འདུ་ཤེས་མེད་པ་ du śes med pa	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	159	0.871	0.907	322	87	86	1.012
159	13	4	ston	stoṅ	alternate_witness_google_loc_nasal_upgrade	ston	ston	"samjia)"" (Rgs 1.24c); ston rd dan ni bral"	"samjia)"" (Rgs 1.24c); stoṅ rd dan ni bral"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	159	0.871	0.907	322	87	86	1.012
159	20	4	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	nan son gsum dan —' lha dan kla klo sogs	nan son gsum daṅ —' lha daṅ kla klo sogs	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	159	0.871	0.907	322	87	86	1.012
159	20	6	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	nan son gsum dan —' lha dan kla klo sogs	nan son gsum daṅ —' lha daṅ kla klo sogs	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	159	0.871	0.907	322	87	86	1.012
159	34	9	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	'du gnas (brDa); tshogs par bya ba'i sa Ita bu	'du gnas (brDa); tshogs par bya ba'i sa lta bu	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	159	0.871	0.907	322	87	86	1.012
159	44	6	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	Lex. — pa = tshur 'du ba dan phar son	Lex. — pa = tshur 'du ba daṅ phar son	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	159	0.871	0.907	322	87	86	1.012
159	56	3	na	ña	alternate_witness_google_loc_nasal_upgrade	na	na	"den"" (Ki na 1135); fer son nas / skyil mo"	"den"" (Ki ña 1135); fer soṅ nas / skyil mo"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	159	0.871	0.907	322	87	86	1.012
159	56	6	son	soṅ	alternate_witness_google_loc_nasal_upgrade	son	son	"den"" (Ki na 1135); fer son nas / skyil mo"	"den"" (Ki ña 1135); fer soṅ nas / skyil mo"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	159	0.871	0.907	322	87	86	1.012
159	71	8	bsams	bśams	alternate_witness_google_loc_fricative_upgrade	bsams	bsams	gi dge 'dun gyi gon du stan bsams pa nid la ~	gi dge 'dun gyi gon du stan bśams pa ñid la ~	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	159	0.871	0.907	322	87	86	1.012
159	71	10	nid	ñid	alternate_witness_google_loc_nasal_upgrade	nid	nid	gi dge 'dun gyi gon du stan bsams pa nid la ~	gi dge 'dun gyi gon du stan bśams pa ñid la ~	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	159	0.871	0.907	322	87	86	1.012
159	75	8	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	dbyug pa can de'i sten du — pa dan / klyye'u	dbyug pa can de'i sten du — pa daṅ / klyye'u	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	159	0.871	0.907	322	87	86	1.012
159	83	10	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"ren Sitz"" (HMrg 59,6); 'dren mas no tsha dan"	"ren Sitz"" (HMrg 59,6); 'dren mas no tsha daṅ"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	159	0.871	0.907	322	87	86	1.012
161	3	6	nid	ñid	alternate_witness_google_loc_nasal_upgrade	nid	nid	"bya'o sñam nas / de de nid du ~ nas ""wir"	"bya'o sñam nas / de de ñid du ~ nas ""wir"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	161	0.650	0.930	396	93	98	0.949
161	9	8	Iho	lho	alternate_witness_initial_i_to_l_translit	iho	lho	Sar na blo can gnas pa ste / Iho phyogs na ni'yon	Sar na blo can gnas pa ste / lho phyogs na ni'yon	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	161	0.650	0.930	396	93	98	0.949
161	14	9	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	po che rub pa Zig na 'gro ba dan / ldog pas	po che rub pa Zig na 'gro ba daṅ / ldog pas	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	161	0.650	0.930	396	93	98	0.949
161	42	9	dan	dañ	alternate_witness_google_loc_nasal_upgrade	dan	dan	can dan / bud med mdze can dga' ba dan	can dan / bud med mdze can dga' ba dañ	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	161	0.650	0.930	396	93	98	0.949
161	43	6	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"bcas par — par gyur pa dan 'dra la ""das ist"	"bcas par — par gyur pa daṅ 'dra la ""das ist"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	161	0.650	0.930	396	93	98	0.949
161	56	6	chun	chuṅ	alternate_witness_google_loc_nasal_upgrade	chun	chun	"ces pa ... Zig sälh las chun ur — ""ein Arhat"	"ces pa ... Zig sälh las chuṅ ur — ""ein Arhat"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	161	0.650	0.930	396	93	98	0.949
161	83	5	srin	sriṅ	alternate_witness_google_loc_nasal_upgrade	srin	srin	"na"" (In12 E18); na '¡ srin mo Zig kyan / zin"	"na"" (In12 E18); na '¡ sriṅ mo Zig kyaṅ / zin"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	161	0.650	0.930	396	93	98	0.949
161	83	8	kyan	kyaṅ	alternate_witness_google_loc_nasal_upgrade	kyan	kyan	"na"" (In12 E18); na '¡ srin mo Zig kyan / zin"	"na"" (In12 E18); na '¡ sriṅ mo Zig kyaṅ / zin"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	161	0.650	0.930	396	93	98	0.949
162	8	6	gsin	gśin	alternate_witness_google_loc_fricative_upgrade	gsin	gsin	"le befindet"" (Siddh 26.87); mies gsin pa'an"	"le befindet"" (Siddh 26.87); mies gśin pa'añ"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	162	0.611	0.894	413	93	89	1.045
162	8	7	pa'an	pa'añ	alternate_witness_google_loc_nasal_upgrade	paan	paan	"le befindet"" (Siddh 26.87); mies gsin pa'an"	"le befindet"" (Siddh 26.87); mies gśin pa'añ"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	162	0.611	0.894	413	93	89	1.045
162	11	5	son	śon	alternate_witness_google_loc_fricative_upgrade	son	son	"70,32); al sa son tsami geig — pall sar ""an"	"70,32); al sa śon tsami geig — pall sar ""an"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	162	0.611	0.894	413	93	89	1.045
162	16	8	Iha'i	lṅa'i	alternate_witness_initial_i_to_l_translit	ihai	lnai	(Padm 8063); dbus na ja' tsbon sna Iha'i gur	(Padm 8063); dbus na ja' tsbon sna lṅa'i gur	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	162	0.611	0.894	413	93	89	1.045
162	36	5	Itos	ltos	alternate_witness_initial_i_to_l_translit	itos	ltos	"la khyad par ci — Itos ""vergleiche und schaue,"	"la khyad par ci — ltos ""vergleiche und schaue,"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	162	0.611	0.894	413	93	89	1.045
162	43	11	gdon	gdoṅ	alternate_witness_google_loc_nasal_upgrade	gdon	gdon	55,8); der phas bu la dris pa na ma'i gdon la	55,8); der phas bu la dris pa na ma'i gdoṅ la	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	162	0.611	0.894	413	93	89	1.045
162	71	7	gon	goṅ	alternate_witness_google_loc_nasal_upgrade	gon	gon	"[hierzu] vor"" (MTH3/5/30 347); gon ma na"	"[hierzu] vor"" (MTH3/5/30 347); goṅ ma na"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	162	0.611	0.894	413	93	89	1.045
163	6	2	bzin	bźin	alternate_witness_google_loc_fricative_upgrade	bzin	bzin	"'khums bzin du — pa'o ""die 'krumme Wind-"	"'khums bźin du — pa'o ""die 'krumme Wind-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	163	0.633	0.922	424	93	91	1.022
163	11	1	yan	yañ	alternate_witness_google_loc_nasal_upgrade	yan	yan	"yan ma ñes par zil pa khrol le ~ pas ""er hatte"	"yañ ma ñes par zil pa khrol le ~ pas ""er hatte"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	163	0.633	0.922	424	93	91	1.022
163	25	2	rkan	rkaṅ	alternate_witness_google_loc_nasal_upgrade	rkan	rkan	14235); rkan glin yin zer mi yi rkan du —	14235); rkaṅ gliṅ yin zer mi yi rkan du —	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	163	0.633	0.922	424	93	91	1.022
163	25	3	glin	gliṅ	alternate_witness_google_loc_nasal_upgrade	glin	glin	14235); rkan glin yin zer mi yi rkan du —	14235); rkaṅ gliṅ yin zer mi yi rkan du —	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	163	0.633	0.922	424	93	91	1.022
163	50	8	bsad	bśad	alternate_witness_google_loc_fricative_upgrade	bsad	bsad	ma pham tsam Zig — pas / gon du bsad pa	ma pham tsam Zig — pas / gon du bśad pa	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	163	0.633	0.922	424	93	91	1.022
163	64	8	yon	yoṅ	alternate_witness_google_loc_nasal_upgrade	yon	yon	ñi ma zla ba'i bskor phyogs / nor yon bsam	ñi ma zla ba'i bskor phyogs / nor yoṅ bsam	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	163	0.633	0.922	424	93	91	1.022
163	89	4	nal	ñal	alternate_witness_google_loc_nasal_upgrade	nal	nal	'bebs mal na nal Zin — pa de la Iha'i bu de dag	'bebs mal na ñal Zin — pa de la lha'i bu de dag	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	163	0.633	0.922	424	93	91	1.022
163	89	9	Iha'i	lha'i	alternate_witness_initial_i_to_l_translit	ihai	lhai	'bebs mal na nal Zin — pa de la Iha'i bu de dag	'bebs mal na ñal Zin — pa de la lha'i bu de dag	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	163	0.633	0.922	424	93	91	1.022
164	11	4	kyan	kyaṅ	alternate_witness_google_loc_nasal_upgrade	kyan	kyan	de mmams kyis kyan tsbogs kyi bdag po blans	de rnams kyis kyaṅ tshogs kyi bdag po blans	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	164	0.947	0.902	394	93	94	0.989
164	16	5	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	"konnte"" (dPe 70,1); Iha khan zig na mi źig"	konnte“ (dPe 70,1); lha khaṅ źig na mi źig	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	164	0.947	0.902	394	93	94	0.989
164	16	6	khan	khaṅ	alternate_witness_google_loc_nasal_upgrade	khan	khan	"konnte"" (dPe 70,1); Iha khan zig na mi źig"	konnte“ (dPe 70,1); lha khaṅ źig na mi źig	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	164	0.947	0.902	394	93	94	0.989
164	16	7	zig	źig	alternate_witness_google_loc_fricative_upgrade	zig	zig	"konnte"" (dPe 70,1); Iha khan zig na mi źig"	konnte“ (dPe 70,1); lha khaṅ źig na mi źig	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	164	0.947	0.902	394	93	94	0.989
164	27	1	kyan	kyaṅ	alternate_witness_google_loc_nasal_upgrade	kyan	kyan	kyan sgra med par gyur pas rgyal po yani sems	kyaṅ sgra med par gyur pas rgyal po yan sems	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	164	0.947	0.902	394	93	94	0.989
