volume	page	line	token_index	tibetan_syllable	current_latin_token	integrity_status	integrity_pass	known_feature_violation	feature_coverage	transcription_gateway_status	transcription_exception_status	transcription_exception_scope	alignment_confidence	headword_transliteration_span_status	token_start	token_end	preceding_character	following_character	token_boundary_status	expected_high_confidence_features	observed_features	violated_rules	canonical_full_target	canonical_target_evidence	domain_context	damage_scope	marker_attached	context_excerpt
wts_1_34	500	108	2	གཅན	gcan	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	22	26	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་གཅན་བྲ་བྱེད་ sgra gcan za byed
wts_1_34	500	108	3	བྲ	za	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	27	29	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་གཅན་བྲ་བྱེད་ sgra gcan za byed
wts_1_34	500	108	4	བྱེད	byed	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	30	34	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་གཅན་བྲ་བྱེད་ sgra gcan za byed
wts_1_34	500	118	1	སྒྲ	sgra	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	14	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་གཅན་བྲིན་ sgra gcan zin Tsgra gcan ’dzin.
wts_1_34	500	118	2	གཅན	gcan	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	19	23	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་གཅན་བྲིན་ sgra gcan zin Tsgra gcan ’dzin.
wts_1_34	500	118	3	བྲིན	zin	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	24	27	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་གཅན་བྲིན་ sgra gcan zin Tsgra gcan ’dzin.
wts_1_34	500	120	1	སྒྲ	sgra	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	14	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་གཅན་གསོད་ sgra gcan gsod Beiname des
wts_1_34	500	120	2	གཅན	gcan	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	19	23	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་གཅན་གསོད་ sgra gcan gsod Beiname des
wts_1_34	500	120	3	གསོད	gsod	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	24	28	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་གཅན་གསོད་ sgra gcan gsod Beiname des
wts_1_34	500	126	1	སྒྲ	sgra	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	9	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་ཆེན་ sgra chen.
wts_1_34	500	126	2	ཆེན	chen	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	14	18	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་ཆེན་ sgra chen.
wts_1_34	500	141	1	སྒྲ	sgra	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	9	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་སྙན་ sgra snan.
wts_1_34	500	141	2	སྙན	snan	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	14	18	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་སྙན་ sgra snan.
wts_1_34	500	156	1	སྒྲ	sgra	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	10	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་བརྙན་ sgra brüan.
wts_1_34	500	156	2	བརྙན	brüan	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	15	20	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་བརྙན་ sgra brüan.
wts_1_34	500	188	1	སྒྲ	sgra	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	12	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་ལྡན་ཅན་ sgra ldan can Gericht.
wts_1_34	500	188	2	ལྡན	ldan	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	17	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་ལྡན་ཅན་ sgra ldan can Gericht.
wts_1_34	500	188	3	ཅན	can	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	22	25	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་ལྡན་ཅན་ sgra ldan can Gericht.
wts_1_34	500	190	1	གྒྲ	sgra	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	7	11	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གྒྲ་པ་ sgra pa Grammatiker.
wts_1_34	500	190	2	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	12	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གྒྲ་པ་ sgra pa Grammatiker.
wts_1_34	500	195	1	སྒྲ	sgra	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	8	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་པར་ sgra par Tonaufnahme.
wts_1_34	500	195	2	པར	par	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	13	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་པར་ sgra par Tonaufnahme.
wts_1_34	500	198	1	སྒྲ	sgra	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	9	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་སྤྱི sgra spyi gramm. t. t. Oberbegriff.
wts_1_34	500	198	2	སྤྱི	spyi	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	14	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་སྤྱི sgra spyi gramm. t. t. Oberbegriff.
wts_1_34	500	204	1	སྒྲ	sgra	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	10	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་བྱེད་ sgra byed Beiname des Kämadeva.
wts_1_34	500	204	2	བྱེད	byed	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	15	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་བྱེད་ sgra byed Beiname des Kämadeva.
wts_1_34	500	212	1	སྒྲ	sgra	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	11	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་དབྱངས་ sgra dbyans Stimme, Melodie, Har-
wts_1_34	500	212	2	དབྱངས	dbyans	final_feature_mismatch_only	no	yes	partial	unresolved			probable_alignment	probable_span	16	22	 	 	token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་དབྱངས་ sgra dbyans Stimme, Melodie, Har-
wts_1_34	501	1	1	སྒྲ	sgra	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	17	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་དབྱངས་ལྷ་མོ་ sgra dbyans lha mo
wts_1_34	501	1	2	དབྱངས	dbyans	final_feature_mismatch_only	no	yes	partial	unresolved			secure_positional_alignment	secure_complete_span	22	28	 	 	token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་དབྱངས་ལྷ་མོ་ sgra dbyans lha mo
wts_1_34	501	1	3	ལྷ	lha	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	29	32	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་དབྱངས་ལྷ་མོ་ sgra dbyans lha mo
wts_1_34	501	1	4	མོ	mo	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	33	35	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་དབྱངས་ལྷ་མོ་ sgra dbyans lha mo
wts_1_34	501	9	1	སྒྲ	sgra	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	17	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་དབྱངས་ལྷ་མོ་ sgra dbyaṅs lha mo Beiname
wts_1_34	501	9	2	དབྱངས	dbyaṅs	final_feature_mismatch_only	no	yes	partial	unresolved			secure_positional_alignment	secure_complete_span	22	28	 	 	token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་དབྱངས་ལྷ་མོ་ sgra dbyaṅs lha mo Beiname
wts_1_34	501	9	3	ལྷ	lha	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	29	32	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་དབྱངས་ལྷ་མོ་ sgra dbyaṅs lha mo Beiname
wts_1_34	501	9	4	མོ	mo	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	33	35	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་དབྱངས་ལྷ་མོ་ sgra dbyaṅs lha mo Beiname
wts_1_34	501	15	1	སྒྲ	sgra	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	11	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་འབྱིན་ sgra ’byin.
wts_1_34	501	15	2	འབྱིན	’byin	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	16	21	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་འབྱིན་ sgra ’byin.
wts_1_34	501	28	1	སྒྲ	sgra	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	11	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་སྦྱོར་ sgra sbyor Kurzf. für sgra’i sbyor ba
wts_1_34	501	28	2	སྦྱོར	sbyor	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	16	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་སྦྱོར་ sgra sbyor Kurzf. für sgra’i sbyor ba
wts_1_34	501	42	1	སྒྲ	sgra	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	8	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་ཨཾ་ sgra ma klingend.
wts_1_34	501	42	2	ཨཾ	ma	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	13	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་ཨཾ་ sgra ma klingend.
wts_1_34	501	50	1	སྒྲ	sgra	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	12	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་མི་སྙན་ sgra mi san auch ~ gyi zla ein Kon-
wts_1_34	501	50	2	མི	mi	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	17	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་མི་སྙན་ sgra mi san auch ~ gyi zla ein Kon-
wts_1_34	501	50	3	སྙན	san	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	20	23	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་མི་སྙན་ sgra mi san auch ~ gyi zla ein Kon-
wts_1_34	501	58	1	སྒྲ	sgra	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	18	22	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་ལེན་འཕྱུལ་ཆས་ sgra len ’phrul chas
wts_1_34	501	58	2	ལེན	len	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	23	26	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་ལེན་འཕྱུལ་ཆས་ sgra len ’phrul chas
wts_1_34	501	58	3	འཕྱུལ	’phrul	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	27	33	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་ལེན་འཕྱུལ་ཆས་ sgra len ’phrul chas
wts_1_34	501	58	4	ཆས	chas	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	34	38	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་ལེན་འཕྱུལ་ཆས་ sgra len ’phrul chas
wts_1_34	501	69	1	སྒྲ	sgra	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	10	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་འཛིན་ sgra ’dzin auch ~ dban po Ohr, Ge-
wts_1_34	501	69	2	འཛིན	’dzin	canonical_syllable_mismatch	no	yes	none	blocked			secure_positional_alignment	secure_complete_span	15	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་འཛིན་ sgra ’dzin auch ~ dban po Ohr, Ge-
wts_1_34	501	77	1	སྒྲ	sgra	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	12	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་ཡི་གནས་ sgra yi gnas Ohr, Gehör.
wts_1_34	501	77	2	ཡི	yi	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	17	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་ཡི་གནས་ sgra yi gnas Ohr, Gehör.
wts_1_34	501	77	3	གནས	gnas	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	20	24	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་ཡི་གནས་ sgra yi gnas Ohr, Gehör.
wts_1_34	501	83	1	སྒྲ	sgra	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	11	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	later_gloss_or_commentary	no	སྒྲ་རིག་པ་ sgra rig pa auch ~”¡ 779 pa Gramma-
wts_1_34	501	83	2	རིག	rig	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	16	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	later_gloss_or_commentary	no	སྒྲ་རིག་པ་ sgra rig pa auch ~”¡ 779 pa Gramma-
wts_1_34	501	83	3	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	20	22	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	later_gloss_or_commentary	no	སྒྲ་རིག་པ་ sgra rig pa auch ~”¡ 779 pa Gramma-
wts_1_34	501	99	1	སྒྲ	sgra	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	13	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་ལ་མཁས་པ་ sgra la mkhas pa „mit Wörtern
wts_1_34	501	99	2	ལ	la	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	18	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་ལ་མཁས་པ་ sgra la mkhas pa „mit Wörtern
wts_1_34	501	99	3	མཁས	mkhas	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	21	26	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་ལ་མཁས་པ་ sgra la mkhas pa „mit Wörtern
wts_1_34	501	99	4	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	27	29	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་ལ་མཁས་པ་ sgra la mkhas pa „mit Wörtern
wts_1_34	501	104	1	སྒྲ	sgra	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	18	22	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་ལེན་འཕྲུལ་ཆས་ sgra len ’phrul chas Tonband-
wts_1_34	501	104	2	ལེན	len	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	23	26	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་ལེན་འཕྲུལ་ཆས་ sgra len ’phrul chas Tonband-
wts_1_34	501	104	3	འཕྲུལ	’phrul	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	27	33	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་ལེན་འཕྲུལ་ཆས་ sgra len ’phrul chas Tonband-
wts_1_34	501	104	4	ཆས	chas	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	34	38	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	སྒྲ་ལེན་འཕྲུལ་ཆས་ sgra len ’phrul chas Tonband-
wts_1_34	501	105	1	པེ	gerät	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	3	8	 	,	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	པེ gerät, Radio.
