signature_id	operation_signature	operation_type	source_sequence	target_sequence	parent_signature	tibetan_role	tibetan_feature	source_position_type	source_position_value	target_position_type	target_position_value	source_context_pattern	target_context_pattern	domain_condition	source_structural_location	target_structural_role	parent_structural_unit	crosses_role_boundaries	extra_source_material	forbidden_tibetan_roles	forbidden_tibetan_features	forbidden_tibetan_role_features	canonical_target_required	aligned_tibetan_required	exact_tibetan_identities	reviewed_atomic_supporting_syllables	reviewed_supporting_occurrences	reviewed_supporting_volumes	reviewed_page_ranges	historical_support	alternate_witness_support	legitimate_controls	conflicts	evidence_tier	authorization_status	rationale	parent_operation_reviewed_support	parent_operation_alternate_support	parent_operation_global_controls	conditioned_reviewed_support	conditioned_alternate_support	conditioned_controls	conditioned_conflicts
sig_REPLACE_c_to_rts	REPLACE c→rts	complex	REPLACE c→rts																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_c_to_th	REPLACE c→th	complex	REPLACE c→th																				yes	yes		0	0			0	1	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	0	0	1	0	0
sig_REPLACE_dbah_to_ris	REPLACE dbah→ris	complex	REPLACE dbah→ris																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_dban_to_moṅ	REPLACE dban→moṅ	complex	REPLACE dban→moṅ																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_dbar_to_c	REPLACE dbar→c	complex	REPLACE dbar→c																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_dbaṅ_to_ki	REPLACE dbaṅ→ki	complex	REPLACE dbaṅ→ki																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_dbyar_to_chen	REPLACE dbyar→chen	complex	REPLACE dbyar→chen																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_dbyins_to_koṅ	REPLACE dbyins→koṅ	complex	REPLACE dbyins→koṅ																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_db_to_y	REPLACE db→y	complex	REPLACE db→y																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_deln_to_r	REPLACE deln→r	complex	REPLACE deln→r																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_del_to_b	REPLACE del→b	complex	REPLACE del→b																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_dem_to_lhag	REPLACE dem→lhag	complex	REPLACE dem→lhag																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_den_to_thuṅ	REPLACE den→thuṅ	complex	REPLACE den→thuṅ																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_de_to_zla	REPLACE de→zla	complex	REPLACE de→zla																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_de_to_źiṅ	REPLACE de→źiṅ	complex	REPLACE de→źiṅ																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_diese_to_ltar	REPLACE diese→ltar	complex	REPLACE diese→ltar																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_dies_to_raṅ	REPLACE dies→raṅ	complex	REPLACE dies→raṅ																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_die_to_t	REPLACE die→t	complex	REPLACE die→t																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_divin_to_gto	REPLACE divin→gto	complex	REPLACE divin→gto																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_dkr_to_gy	REPLACE dkr→gy	complex	REPLACE dkr→gy																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_dma_to_r	REPLACE dma→r	complex	REPLACE dma→r																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_dmigs_to_char	REPLACE dmigs→char	complex	REPLACE dmigs→char																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_don_to_gi	REPLACE don→gi	complex	REPLACE don→gi																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_don_to_yi	REPLACE don→yi	complex	REPLACE don→yi																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_doppelt_to_ri	REPLACE doppelt→ri	complex	REPLACE doppelt→ri																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_do_to_nub	REPLACE do→nub	complex	REPLACE do→nub																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_dpy_to_k	REPLACE dpy→k	complex	REPLACE dpy→k																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_dra_to_chen	REPLACE dra→chen	complex	REPLACE dra→chen																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_dri_to_bzaṅ	REPLACE dri→bzaṅ	complex	REPLACE dri→bzaṅ																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_dri_to_le	REPLACE dri→le	complex	REPLACE dri→le																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_dug_to_al	REPLACE dug→al	complex	REPLACE dug→al																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_dus_to_khrig	REPLACE dus→khrig	complex	REPLACE dus→khrig																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_dus_to_yi	REPLACE dus→yi	complex	REPLACE dus→yi																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_du_to_goṅ	REPLACE du→goṅ	complex	REPLACE du→goṅ																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_du_to_lon	REPLACE du→lon	complex	REPLACE du→lon																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_du_to_phral	REPLACE du→phral	complex	REPLACE du→phral																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_du_to_steṅ	REPLACE du→steṅ	complex	REPLACE du→steṅ																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_dz_to_j	REPLACE dz→j	complex	REPLACE dz→j																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_d_to_by	REPLACE d→by	complex	REPLACE d→by																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_d_to_gr	REPLACE d→gr	complex	REPLACE d→gr																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_d_to_ms	REPLACE d→ms	complex	REPLACE d→ms																				yes	yes		0	0			0	1	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	0	0	1	0	0
sig_REPLACE_d_to_po	REPLACE d→po	complex	REPLACE d→po																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_d_to_rky	REPLACE d→rky	complex	REPLACE d→rky																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_d_to_ta	REPLACE d→ta	complex	REPLACE d→ta																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_ebu_to_i	REPLACE ebu→i	complex	REPLACE ebu→i																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_eb_to_z	REPLACE eb→z	complex	REPLACE eb→z																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_echapfel_to_o	REPLACE echapfel→o	complex	REPLACE echapfel→o																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_echnung_to_tsis	REPLACE echnung→tsis	complex	REPLACE echnung→tsis																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_een_to_su	REPLACE een→su	complex	REPLACE een→su																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_ehe_to_sgyu	REPLACE ehe→sgyu	complex	REPLACE ehe→sgyu																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_eineKuh_to_yar	REPLACE eineKuh→yar	complex	REPLACE eineKuh→yar																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_eines_to_rab	REPLACE eines→rab	complex	REPLACE eines→rab																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_einige_to_Sas	REPLACE einige→Sas	complex	REPLACE einige→Sas																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_eleiter_to_na	REPLACE eleiter→na	complex	REPLACE eleiter→na																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_elle_to_aṅ	REPLACE elle→aṅ	complex	REPLACE elle→aṅ																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_endlo_to_ya	REPLACE endlo→ya	complex	REPLACE endlo→ya																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_enmantel_to_os	REPLACE enmantel→os	complex	REPLACE enmantel→os																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_ens_to_ź	REPLACE ens→ź	complex	REPLACE ens→ź																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_ents_to_g	REPLACE ents→g	complex	REPLACE ents→g																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_en_to_a	REPLACE en→a	complex	REPLACE en→a																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_en_to_hog	REPLACE en→hog	complex	REPLACE en→hog																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_erbe_to_y	REPLACE erbe→y	complex	REPLACE erbe→y																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_erlangen_to_thob	REPLACE erlangen→thob	complex	REPLACE erlangen→thob																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_erlich_to_a	REPLACE erlich→a	complex	REPLACE erlich→a																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_ers_to_u	REPLACE ers→u	complex	REPLACE ers→u																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_REPLACE_erzrā_to_d	REPLACE erzrā→d	complex	REPLACE erzrā→d																				yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
