tibetan_syllable	source	canonical_target	occurrence_count	current_alignment_status	rescue_category	layout_evidence	canonical_agreement_diagnostic_only	upgrade_authorized	blocker	sample_contexts
སྡུག	Glück	sdug	0	boundary_or_damage	damaged_ocr	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྐྱིད་སྡུག་ $/75)/77 sdug Glück und Leid, Schicksal,
སྡུག	pa	sdug	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	མིག་སྡུག་པ་ migsdug pa Tmig gdug pa.
སྡུག	sdugnad	sdug	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྡུག་ནད་ sdugnad Leiden, Qual.
སྡུད	dpon	sdud	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྡུད་དཔོན་ dpon Anführer einer Heeres-
སྡུམ	'sdum	sdum	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྡུམ་ 'sdum pf. Ibsdums fur. Ybsdum imp.
སྡེ	ssde	sde	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྡེ་གཞོན་མ་ ssde ma Beiname der Göttin
སྡེ	ta	sde	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	་སྡེ་ ta sde die Reihe der Dentale 1111 Alpha.
སྡོམ	'sdom	sdom	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྡོམ་ 'sdom || སྡོམ་ 'sdom auch sdoms Zusammenfassung, || སྡོམ་ 'sdom Spinne.
སྣ	Nüstern	sna	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དབུག་སྣ་ dbugsna Nüstern.
སྣ	Reiseleiter	sna	0	boundary_or_damage	damaged_ocr	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	འགྱུལ་སྣ་ 97-7// sna Reiseleiter, Wanderführer.
སྣ	bu	sna	0	boundary_or_damage	damaged_ocr	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྣ་ཡི་བུ་ག་ ༩༩༡༩ bu ga tsna bug.
སྣ	lha	sna	0	boundary_or_damage	damaged_ocr	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	"behalten"" (MTH3/5/26 2); — 'dra dpe rgyas འབྲུ་སྣ་ལྔ་ '[77/ sna lha ]7//77/ lṅa."
སྣ	lo	sna	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	དག་སྣ ER lo Vision zur Anfer-
སྣ	sa	sna	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྣ་བསྟད་ sa bstad || སྣ་ཞགས་ཅན་ sa Zags can Bez. für Elefant. || སྣ་བསུབ་པ་ sa bsub pa verstopfte Nase.
སྣ	sieben	sna	0	boundary_or_damage	damaged_ocr	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	erlaubt, daß deren Wortbedeutung als Bei- འབྲུ་སྣ་བདུན་ '/)?-7/ snabdun (10 sieben Getreide-
སྣ	snagon	sna	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྣ་གོང་མེད་ snagon med flachnasig, plattnasig.
སྣ	snaral	sna	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	"སྣ་རལ་ snaral ""Zerreißen der Nase"", Bez. für"
སྣ	sra	sna	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྣ་བོ་ཆེ་ sra bo che hoher Staatsbeamter, Mini-
སྣ	zzy	sna	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྣ་བོཿ zzy sna bon po die die für
སྣང	bar	snaṅ	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	འགྱུར་བར་སྣང་ mi 'gyur bar snaṅ ° [??// 'yur
སྣང	g.yel	snaṅ	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྣང་གཡེལ་ཅན་ g.yel can übermütig, aus-
སྣང	mtho	snaṅ	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	EIERN ་སྣང་བྱེད་ mtho ris snaṅ byed
སྣང	snar	snaṅ	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྣང་གཤིན་པ་ snar gsin pa angenehm, schön.
སྣང	snari	snaṅ	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྤོས་དྲི་སྣང་མ་ spos dri snari ma wohlriechend.
སྣམ	Ray	snam	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྣམ སྦྱར་སུམ Ray snam sbyar sum
སྣམ	nam	snam	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྣམ་ nam Tuch, Wollstoff; Kleider, vgl. || སྣམ་སྦར་སུམ་རིམ་པ་ nam sbyar sum rim pa || སྣམ་ཟུངས་ nam zus Hauptfrau, Gattin, auch
སྣམ	sam	snam	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྣམ་བུ་ sam bu.
སྣམ	snom	snam	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	མ སྣམ་ snom snom
སྣུན	sdun	snun	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྣུན་ sdun Tmdun.
སྣེ	sie	sne	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྣེ་མ་ལུས་ལྕེབས་ sie ma lus lcebs ein Baum. || སྣེ་མ་ལོང་བ་ sie ma loṅ ba taube, halbleere
སྣེ	skor	sne	0	boundary_or_damage	damaged_ocr	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྣེ་སྐོར་ 5$/76 skor Te skor.
སྣོད	Behälter	snod	0	boundary_or_damage	damaged_ocr	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	འཇོག་སྣོད་ 709 snod Behälter.
སྤར	sbur	spar	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྤར་ sbur Ameise.
སྤར	sbyar	spar	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྤར་ sbyar || སྤར་ sbyar || སྤར་ sbyar
སྤར	sporröt	spar	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྤར་རང་ sporröt Balken einer Waage.
སྤལ	'sbal	sbal	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྤལ་ 'sbal
སྤལ	ssmal	sbal	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྤལ་ཟླ་ ssmal zla auch smal zla Bez. für den
སྤུ	Ziegel	spu	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྤུ་ Ziegel.
སྤུ	ne	spu	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྤུ ne Heilpflanze; Mirabilis himalaica (Ed-
སྤུ	spn	spu	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྤུ་དཀར་ spn dar
སྤུ	spud	spu	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྤུ * spud verzieren, schmücken: — pa präch-
སྤུ	sput	spu	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	འདོམས་སྤུ་ 'doms sput Schamhaare.
སྤུ	sspu	spu	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྤུ་བསྙལ་ sspu pf. und fur. zu spu 5770/
སྤུ	sspugsud	spu	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྤུ་གསུད་ sspugsud sud.
སྤེལ	'spel	spel	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྤེལ་ 'spel. || སྤེལ་ 'spel
སྤེལ	ma	spel	0	boundary_or_damage	damaged_ocr	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	གཉིས་སྤེལ་མ་ 077/$ spel ma abwechselnd.
སྤྱད	'spyad	spyad	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྤྱད་ 'spyad || སྤྱད་ 'spyad
སྤྱད	Yen	spyad	0	boundary_or_damage	damaged_ocr	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	ཀུནཏུ་སྤྱད་ 8༩? pad Yen tusyodpa
སྤྱན	kun-legs	spyan	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	བྲུག སྤྱན 'Brug-pa kun-legs (1455-1 529).
སྤྱན	smyan	spyan	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྤྱན་ smyan Ehevermittlung, Ehevereinba-
སྤྱན	spun	spyan	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྤྱན་པ་ spun pa
སྤྱན	sspyan	spyan	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྤྱན་རྟུལ་ sspyan pf. spyan brtul erw. aus dem
སྤྱན	vyan	spyan	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྤྱན་རིག་རིག་ vyan rig rig Lopyan brig brig:
སྤྱི	byi	spyi	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྤྱི་འུར་ byi 'ur Verfūl Liebhaber, vgl. tspy?
སྤྱི	pyi	spyi	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྤྱི་སྒོས་ pyi sgos allgemein und besonders, öf-
སྤྱི	smye	spyi	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྤྱི་བ་ smye ba schwach, beeinträchtigt.
སྤྱོད	'spyod	spyod	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྤྱོད་ 'spyod || སྤྱོད་ 'spyod pf. und fut. །4/)7/7/, || སྤྱོད་ 'spyod
སྤྱོད	Imos	spyod	0	boundary_or_damage	marker_attached	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	མོས་པ་སྤྱོད་པ་ mospaspyod pa Imos spyod.
སྤྱོད	byed	spyod	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	བསྐུལ་སྤྱོད་བྱེད་ ལབ spyod byed zu etw. deklarie-
སྤྲུབས	'spubs	sbubs	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྤྲུབས་ 'spubs Höhlung.
སྤྲོ	'spro	spro	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྤྲོ 'spro
སྤྲོ	spo	spro	1	secure_transcription_outlier	other	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	མིང་སྤྲོ་ miṅ spo Namenswechsel; vgl. SCHUH
སྦྱང	'sbyari	sbyaṅ	0	probable_transcription_outlier	probable_headword_span	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	སྦྱང་ 'sbyari
སྦྱང	Tchu	sbyaṅ	0	boundary_or_damage	marker_attached	not_yet_independently_secure	yes	no	layout_evidence_required_independent_of_desired_correction	མཆུ་སྦྱང་ mchu $77//77 Tchu Aun.
