volume	page	line	token_index	tibetan_syllable	source	canonical_target	current_alignment_status	rescue_category	line_zone	tibetan_token_ordinal	latin_token_ordinal	token_start	token_end	boundary_status	damage_scope	marker_attached	layout_signature	positive_layout_support	negative_layout_collisions	upgrade_authorized	blocker	context_excerpt
wts_1_34	188	133	1	མས	skums	mas	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	4	9	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	མས་ skums imp. zu !skum einziehen.
wts_9_m	237	10	1	མིང	med	miṅ	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	17	20	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	མིང་འབྲམ་ནྲག་པོ་ med 'bum nag po He
wts_9_m	165	44	1	མིང	mir	miṅ	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	15	18	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	མིང་གྲགས་ཆེ་བ་ mir grags che ba sehr berühmt,
wts_9_m	167	31	1	མིང	mir	miṅ	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	20	23	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	"མིང་འདི་ཞེས་བགྱི་བ་ mir di zes bgyi ba ""der so"
wts_35_51	84	79	1	མིད	Dde	mid	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	8	11	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	མིད་པྲ་ Dde ba dan sdug bsñal thamis cad la
wts_9_m	236	1	1	མིད	med	mid	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	14	17	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	མིད་པར་དགག་པ་ med par dgag pa
wts_9_m	237	4	1	མིད	med	mid	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	8	11	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	མིད་པོ་ med po armer Mensch.
wts_9_m	171	48	1	མིན	mm	min	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	5	7	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=other	27	0	no	layout_pattern_not_zero_collision_high_support	མིན་ mm
wts_9_m	158	2	1	མེག	ig	mig	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	16	18	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	མེག་སྨན་མཇུག་མ་ ig sman mjug ma
wts_9_m	156	13	1	མེག	mans	mig	boundary_or_damage	damaged_ocr	tibetan_only	unavailable	1	17	21	token_boundary_secure	tibetan_headword_overlap	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	མེག་མངས་རིས་ ༡༩༩ mans ris cin gleichmä-
wts_9_m	154	57	1	མེག	mg	mig	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	10	12	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	མེག་ལྤགས་ mg lpags Augenlid
wts_1_34	804	195	5	མེད	Nicht	med	boundary_or_damage	damaged_ocr	example_tibetan_latin	unavailable	5	35	40	token_boundary_secure	damage_before_latin_alignment	no	example_tibetan_latin|gloss_intrusion|token_index=5|preceding=space|following=other	0	4	no	layout_pattern_not_zero_collision_high_support	གཉིས་སུ་བྱར་མེད་ 97775 su byar med Nicht-
wts_9_m	222	71	2	མེད	Rauch	med	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	23	28	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=other|following=space	1	0	no	layout_pattern_not_zero_collision_high_support	"མེ་མེད་དུ་བ memedduba ""Rauch ohneFeuer"", ""es ist bekannt, daß der Tempel bCom-Ih"
wts_1_34	572	45	3	མེད	einzigartig	med	boundary_or_damage	damaged_ocr	tibetan_only	unavailable	3	21	32	token_boundary_secure	damage_before_latin_alignment	no	tibetan_only|missing_transliteration|token_index=3|preceding=space|following=other	5	1	no	layout_pattern_not_zero_collision_high_support	སྔོན་མེད་ $77077 med einzigartig, früher nicht da-
wts_35_51	616	46	3	མེད	flachnasig	med	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	3	23	33	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=3|preceding=space|following=other	5	1	no	layout_pattern_not_zero_collision_high_support	སྣ་གོང་མེད་ snagon med flachnasig, plattnasig.
wts_1_34	703	89	3	མེད	gnas	med	boundary_or_damage	damaged_ocr	tibetan_only	unavailable	3	22	26	token_boundary_secure	damage_before_latin_alignment	no	tibetan_only|missing_transliteration|token_index=3|preceding=space|following=space	15	0	no	layout_pattern_not_zero_collision_high_support	འཆེ་མེད་གནས་ ¿077 med gnas Götterwelt.
wts_8_b	515	57	2	མེད	ined	med	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	17	21	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=space	101	5	no	layout_pattern_not_zero_collision_high_support	འབྲེལ་མེད་ 'brel ined auch 'brel ba med pa ohne
wts_35_51	159	5	3	མེད	pa	med	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	3	23	25	token_boundary_secure	none	no	headword_line|probable_span|token_index=3|preceding=space|following=space	75	3	no	layout_pattern_not_zero_collision_high_support	འདུ་ཤེས་མེད་པ་ Ses med pa unbewußt, Un-
wts_9_m	336	69	3	མེད	pa	med	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	3	23	25	token_boundary_secure	none	no	headword_line|probable_span|token_index=3|preceding=space|following=space	75	3	no	layout_pattern_not_zero_collision_high_support	"ཧི་ལམ་མེད་པ་ ; lam med pa ""nicht tr"
wts_1_34	1076	61	3	མེད	vollständig	med	boundary_or_damage	damaged_ocr	tibetan_only	unavailable	3	18	29	token_boundary_secure	damage_before_latin_alignment	no	tibetan_only|missing_transliteration|token_index=3|preceding=space|following=other	5	1	no	layout_pattern_not_zero_collision_high_support	འཐོར་མེད་ 707 med vollständig.
wts_1_34	1064	121	5	མོ	Beiname	mo	boundary_or_damage	damaged_ocr	headword_line	unavailable	5	33	40	token_boundary_secure	latin_headword_overlap	no	headword_line|secure_complete_span|token_index=5|preceding=space|following=other	9	0	no	layout_pattern_not_zero_collision_high_support	མཐོ་རིས་དབང་མོ་ mtho 775 dbah mo Beiname
wts_9_m	214	79	3	མོ	Blütenstaub	mo	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	3	25	36	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=3|preceding=space|following=other	5	1	no	layout_pattern_not_zero_collision_high_support	ཏོག་ཐལ་མོ་ me togthalino Blütenstaub.
wts_1_34	560	3	3	མོ	Fluch	mo	boundary_or_damage	damaged_ocr	tibetan_only	unavailable	3	15	20	token_boundary_secure	damage_before_latin_alignment	no	tibetan_only|missing_transliteration|token_index=3|preceding=space|following=other	5	1	no	layout_pattern_not_zero_collision_high_support	རྔད་མོ་ 777 mo Fluch.
wts_9_m	344	10	3	མོ	Helm	mo	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	3	18	22	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=3|preceding=space|following=other	5	1	no	layout_pattern_not_zero_collision_high_support	རྨེ་ག་མོ་ rmog mo Helm.
wts_1_34	1222	3	2	མོ	Henne	mo	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	2	13	18	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=2|preceding=space|following=other	29	0	no	layout_pattern_not_zero_collision_high_support	དེ་མོ་ 'demo Henne.
wts_35_51	829	59	2	མོ	Isbyil	mo	boundary_or_damage	marker_attached	headword_line	unavailable	2	18	24	token_boundary_secure	none	yes	headword_line|probable_span|token_index=2|preceding=space|following=space	101	5	no	layout_pattern_not_zero_collision_high_support	སྤྲིལ་མོ་ spyilmo Isbyil mo.
wts_1_34	751	98	4	མོ	Kaulquappe	mo	boundary_or_damage	damaged_ocr	tibetan_only	unavailable	4	18	28	token_boundary_secure	damage_before_latin_alignment	no	tibetan_only|missing_transliteration|token_index=4|preceding=space|following=other	2	0	no	layout_pattern_not_zero_collision_high_support	ལྗོང་མོ་ ༼70/7 mo Kaulquappe; vgl. 1/00/.
wts_35_51	905	2	3	མོ	MO	mo	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	3	17	19	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=3|preceding=space|following=space	15	0	no	layout_pattern_not_zero_collision_high_support	ཕུ་ནུ་མོ་ pbu nu MO Schwester.
wts_1_34	47	40	6	མོ	N	mo	boundary_or_damage	damaged_ocr	headword_line	unavailable	6	38	39	token_boundary_secure	latin_headword_overlap	no	headword_line|probable_span|token_index=6|preceding=space|following=other	1	0	no	layout_pattern_not_zero_collision_high_support	ཀ་ཤི་མཛེས་དགའ་མོ་ ka 47 mdzes dga’ mo N. einer
wts_1_34	1222	10	3	མོ	Notwendigkeit	mo	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	3	14	27	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=3|preceding=space|following=other	5	1	no	layout_pattern_not_zero_collision_high_support	དེ་མོ་ ” 7 mo Notwendigkeit.
wts_35_51	363	72	2	མོ	Ruhm	mo	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	2	11	15	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=2|preceding=space|following=other	29	0	no	layout_pattern_not_zero_collision_high_support	ན་མོ་ namo Ruhm.
wts_1_34	365	127	6	མོ	Spiegelung	mo	boundary_or_damage	damaged_ocr	headword_line	unavailable	6	32	42	token_boundary_secure	latin_headword_overlap	no	headword_line|probable_span|token_index=6|preceding=space|following=other	1	0	no	layout_pattern_not_zero_collision_high_support	རྱ་གྱའི་རི་མོ་ gya £7///7 ri mo Spiegelung,
wts_8_b	283	2	2	མོ	breg	mo	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	2	12	16	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=2|preceding=space|following=other	29	0	no	layout_pattern_not_zero_collision_high_support	བྲེ་མོ Amar breg
wts_9_m	360	13	4	མོ	cine	mo	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	4	29	33	token_boundary_secure	none	no	headword_line|probable_span|token_index=4|preceding=space|following=space	20	1	no	layout_pattern_not_zero_collision_high_support	སྨན་གྱི་གཙོ་མོ་ ssman gyi mo cine sman-mo-
wts_1_34	817	97	4	མོ	grlan	mo	boundary_or_damage	marker_attached	tibetan_only	unavailable	4	18	23	token_boundary_secure	damage_before_latin_alignment	yes	tibetan_only|missing_transliteration|token_index=4|preceding=other|following=space	0	0	no	layout_pattern_not_zero_collision_high_support	སྙན་མོ་ 577/7 mo \grlan 3,
wts_1_34	572	63	3	མོ	grün	mo	boundary_or_damage	damaged_ocr	tibetan_only	unavailable	3	19	23	token_boundary_secure	damage_before_latin_alignment	no	tibetan_only|missing_transliteration|token_index=3|preceding=space|following=other	5	1	no	layout_pattern_not_zero_collision_high_support	སྔོན་མོ་ $77077 mo grün, blau.
wts_35_51	66	35	2	མོ	ino	mo	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	22	25	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=space	101	5	no	layout_pattern_not_zero_collision_high_support	བདུད་མོ་ཁ་འབར་མ་ bdud ino kha bar ma npr. ei-
wts_1_34	279	27	3	མོ	kochend	mo	boundary_or_damage	damaged_ocr	tibetan_only	unavailable	3	17	24	token_boundary_secure	damage_before_latin_alignment	no	tibetan_only|missing_transliteration|token_index=3|preceding=space|following=other	5	1	no	layout_pattern_not_zero_collision_high_support	ཁོལ་མོ་ 25/¢/ mo kochend.
wts_35_51	379	3	1	མོ	mag	mo	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	17	20	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	་མོ་མགྱོགས་བྱེད་ mag mo mgyogs byed
wts_9_m	266	1	1	མོ	man	mo	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	14	17	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	མོ་གལ་གྱི་བུ་ man gal gyi bu
wts_1_34	543	190	3	མོ	mnar	mo	boundary_or_damage	marker_attached	tibetan_only	unavailable	3	18	22	token_boundary_secure	damage_before_latin_alignment	yes	tibetan_only|missing_transliteration|token_index=3|preceding=other|following=space	0	0	no	layout_pattern_not_zero_collision_high_support	དངར་མོ་ @777ˆ mo \mnar mo.
wts_9_m	250	27	1	མོ	mobab	mo	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	8	13	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	མོ་བྲབ་ mobab Ergebnis einer mo-Divination.
wts_1_34	795	53	3	མོ	mons	mo	boundary_or_damage	damaged_ocr	tibetan_only	unavailable	3	16	20	token_boundary_secure	latin_headword_overlap	no	tibetan_only|missing_transliteration|token_index=3|preceding=space|following=other	5	1	no	layout_pattern_not_zero_collision_high_support	ཉིན་མོ AN” 767; mons
wts_9_m	252	19	1	མོ	morens	mo	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	10	16	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	མོ་རེངས།་ morens auchmoren, mo hreris allein-
wts_9_m	252	15	1	མོ	morigs	mo	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	9	15	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	མོ་རིགས་ morigs weibliche Arten.
wts_9_m	251	8	1	མོ	mosman	mo	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	8	14	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	མོ་སྨན་ mosman Mädchen, Tochter.
