tibetan_syllable	latin_form	volume	page	line	token_index	provenance_class	canonical_teaching_status	correction_evidence_scope	domain_context	alignment_confidence	headword_transliteration_span_status	context_excerpt
མ	ma	wts_35_51	922	58	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཕུར་མ་ phur ma.
མ	ma	wts_35_51	922	82	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཕུར་མ་གསུམ་པ་ phur ma gsum pa ein Wolfs-
མ	ma	wts_35_51	937	23	5	historical_pre_campaign_unattributed	foreign_domain	full_token_independent_canonical	tibetan_proper_name	secure_positional_alignment	secure_complete_span	ཕོ་ཉྭ་རྱ་ལུམ་མ་ pho fa rgya lcam ma npr. eine
མ	ma	wts_35_51	941	59	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཕོ་མ་རོ་གུ་ pho ma ro gu Rabe; vgl. lpho rog.
མ	ma	wts_35_51	949	36	3	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཕོངས་སྐྱོབ་མ་ phoṅs skyob ma Beiname Täräs.
མ	ma	wts_35_51	954	20	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཕྱ་མ་ཆ་ phya ma cha weibliches Gesäß.
མ	ma	wts_35_51	972	3	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཕྱགས་མ་ phyags ma auch phyag ma Besen.
མ	ma	wts_35_51	972	75	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཕྱང་མ་ phyaṅ ma Vphyan mo.
མ	ma	wts_35_51	986	38	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཕྱི་མ་ phyi ma
མ	ma	wts_35_51	987	1	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཕྱི་མ་ phyi ma
མ	ma	wts_35_51	987	49	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཕྱི་མ་ pbyi ma
མ	ma	wts_35_51	988	1	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཕྱི་མ་ལྟ་ phyi ma lta
མ	ma	wts_35_51	1020	35	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཕྱེས་མ་ pbyis ma Späteres, Nächstes.
མ	ma	wts_35_51	1029	45	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཕྱེ་མ་ཕུར་མ་ phye ma phur ma
མ	ma	wts_35_51	1029	45	4	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཕྱེ་མ་ཕུར་མ་ phye ma phur ma
མ	ma	wts_35_51	1029	83	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཕྱེ་མ་ཕུར་མ་ phye ma phur ma Kurzf. phye phur
མ	ma	wts_35_51	1029	83	4	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཕྱེ་མ་ཕུར་མ་ phye ma phur ma Kurzf. phye phur
མ	ma	wts_35_51	1030	1	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཕྱེ་མ་དམར་མོ་ phye ma dinar mo
མ	ma	wts_35_51	1030	10	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	"ཕྱི་མ་དམར་མོ phye ma dmar mo ""rotes Pulver"","
མ	ma	wts_35_51	1030	13	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཕྱི་མ་ལེབ་ phye ma leb auch phye leb Schmetter-
མ	ma	wts_35_51	1030	35	4	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཕྱེ་མའི་ཕུར་མ་ phye ma'i phur ma Tphye ma phur
མ	ma	wts_35_51	1033	31	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཕྱེད་མ་ phyed ma Hälfte.
མ	ma	wts_35_51	1041	41	3	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཕྱོགས་སྔ་མ་ phyogs sta ma
མ	ma	wts_35_51	1044	38	3	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཕྱོགས་ཕྱི་མ་ phyogs phyi ma.
མ	ma	wts_35_51	1045	3	2	historical_pre_campaign_unattributed	foreign_domain	full_token_independent_canonical	tibetan_proper_name	secure_positional_alignment	secure_complete_span	ས་མ་བསང་པ་ phyogs ma bslad pa npr. ein
མ	ma	wts_35_51	1052	43	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཕྲ་མ་ phra ma
མ	ma	wts_35_51	1054	48	3	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཕྲ་གཟུགས་མ་ phra gzugs ma
མ	ma	wts_35_51	1072	33	3	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཕྲེང་ལྡན་མ་ phreṅ ldan ma.
མ	ma	wts_35_51	1074	62	4	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཕྲེང་བ་མཆོག་མ་ phreṅ ba mchog ma Beiname
མ	ma	wts_35_51	1074	65	3	historical_pre_campaign_unattributed	foreign_domain	full_token_independent_canonical	tibetan_proper_name	secure_positional_alignment	secure_complete_span	ཕྲེང་བ་མ་ phreṅ ba ma npr. Padmävati.
མ	ma	wts_35_51	1082	21	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	འཕགས་མ་ 'phags ma.
མ	ma	wts_35_51	1090	23	2	historical_pre_campaign_unattributed	foreign_domain	full_token_independent_canonical	tibetan_proper_name	secure_positional_alignment	secure_complete_span	འཕར་མ་ཆ། 'phar ma mgo dgu npr. ein sa
མ	ma	wts_35_51	1092	49	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	འཕུར་མ་ 'phur ma
མ	ma	wts_35_51	1092	77	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	འཕུར་མ་ 'phur ma ein Säulenbehang.
མ	ma	wts_35_51	1104	1	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	འཕྱན་མ་ 'phyan ma
མ	ma	wts_35_51	1104	2	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	འཕྱན་མ་ 'phyan ma Vphyon ma.
མ	ma	wts_35_51	1109	42	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	འཕྱོན་མ་ phyon ma auch 'phyan ma, 'phyan mo
མ	ma	wts_35_51	1110	15	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	"འཕྱོས་མ་ ""plyos ma Geschenk, Gabe."
མ	ma	wts_35_51	1112	9	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	འཕྲའ་མ་ 'phra' ma Tphra ma.
མ	ma	wts_35_51	1124	52	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	འཕྲོ་མ་ཆད་པ་ phro ma chad pa unaufhörlich.
མ	ma	wts_35_51	1126	42	3	historical_pre_campaign_unattributed	foreign_domain	full_token_independent_canonical	tibetan_proper_name	secure_positional_alignment	secure_complete_span	འཕྲོག་འཚང་མ་ 'phrog 'tshaṅ ma npr. eine Gott-
མ	ma	wts_8_b	13	1	3	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	བ་གྲུས་མ་ ba grus ma
མ	ma	wts_8_b	13	22	3	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	བ་གྲུས་མ་ ba grus ma auch ba drus ma Milch-
མ	ma	wts_8_b	15	22	3	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	བ་དྲུས་མ་ ba drus ma tba grus ma.
མ	ma	wts_8_b	17	12	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	tibetan_proper_name	probable_alignment	probable_span	བ་མ་ལ་གྷིར་ཏི་ ba ma la ghir ti npr. ein Bodhi-
མ	ma	wts_8_b	29	41	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	བག་མ་ bag ma
མ	ma	wts_8_b	30	1	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	བག་མ་གསར་བ་ bag ma gsar ba
མ	ma	wts_8_b	30	7	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	བག་མ་གསར་པ་ bag ma gsar ba tbag gsar.
མ	ma	wts_8_b	63	38	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	བར་མ། bar ma
མ	ma	wts_8_b	64	2	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	བར་མ་ཆད་པ bar ma chad pa axal bar mi
མ	ma	wts_8_b	64	12	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	བར་མ་ཆད་པ་ bar ma chad pa ununterbrochen. schenzeit zwischen zwei Wiedergeburten erlag DPDarinirvīina erreicht
མ	ma	wts_8_b	64	31	10	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	unclear	marker_or_damage	gloss_intrusion	"her"" (Padm 18165); —' sems can gsal bar go བར་མ་བཞག་པ་ bar ma bZag pa."
མ	ma	wts_8_b	64	54	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	བར་མ་དོར་ bar ma dor unvermittelt. gx} bar mi Vermittler.
མ	ma	wts_8_b	66	13	3	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	བར་ཡེ་མ་ཆད་ bar ye ma chad ununterbrochen
མ	ma	wts_8_b	68	23	3	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	sanskrit_or_indic_transcription	probable_alignment	probable_span	བལ་གུ་མ་ཏེ་ bal gu ma ti npr. ein Fluß, skt.
མ	ma	wts_8_b	73	18	3	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	བི་ཀ་མ་ལ་ཤཱི་ལ་ bi ka ma la swi la lbi kra ma sī 7
མ	ma	wts_8_b	73	25	3	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	བི་ཀྲ་མ་ཙནྡྲ bi kra ma tsandra lbi ga ma tsandra.
མ	ma	wts_8_b	73	39	3	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	བི་ག་མ་ཙནྡྲ་ bi ga ma tsanidra
མ	ma	wts_8_b	73	66	3	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	བི་ག་མ་ཙནྡྲ་ bi ga ma tsandra auch bi kra ma
མ	ma	wts_8_b	75	2	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	བི་མ་ལ་ཙནྡྲ་ bi ma la tsandra
མ	ma	wts_8_b	75	6	2	historical_pre_campaign_unattributed	foreign_domain	full_token_independent_canonical	tibetan_proper_name	secure_positional_alignment	secure_complete_span	པེ་མ་ལ་ཙནྡྲ་ bi ma la tsandra npr. ein indischer
