volume	page	line	token_index	tibetan_syllable	current_latin_token	integrity_status	integrity_pass	known_feature_violation	feature_coverage	transcription_gateway_status	transcription_exception_status	transcription_exception_scope	alignment_confidence	headword_transliteration_span_status	headword_domain_status	headword_domain_evidence	token_start	token_end	preceding_character	following_character	token_boundary_status	expected_high_confidence_features	observed_features	violated_rules	canonical_full_target	canonical_target_evidence	domain_context	damage_scope	marker_attached	context_excerpt
wts_35_51	511	47	1	གནས	'gnas	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	5	10	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་ 'gnas
wts_35_51	512	48	1	གནས	'gnas	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	5	10	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་ 'gnas
wts_35_51	513	1	1	གནས	gnas	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	6	10	""""		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"གནས་ ""gnas"
wts_35_51	514	1	1	གནས	gnas	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	6	10	""""		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"གནས་ ""gnas"
wts_35_51	514	48	1	གནས	gnas	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	6	10	""""		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"གནས་ ""gnas"
wts_35_51	515	1	1	གནས	'gnas	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	5	10	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་ 'gnas
wts_35_51	515	49	1	གནས	gnas	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	6	10	""""		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"གནས་ ""gnas"
wts_35_51	516	1	1	གནས	gnas	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	6	10	""""		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"གནས་ ""gnas"
wts_35_51	516	48	1	གནས	gnas	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	6	10	""""		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"གནས་ ""gnas"
wts_35_51	517	1	1	གནས	gnas	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	16	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་ཀྱི་བསྐལ་པ་ gnas kyi bskal pa
wts_35_51	517	1	2	ཀྱི	kyi	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	21	24	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་ཀྱི་བསྐལ་པ་ gnas kyi bskal pa
wts_35_51	517	1	3	བསྐལ	bskal	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	25	30	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་ཀྱི་བསྐལ་པ་ gnas kyi bskal pa
wts_35_51	517	1	4	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	31	33	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་ཀྱི་བསྐལ་པ་ gnas kyi bskal pa
wts_35_51	517	47	1	གནས	gnas	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	16	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་ཀྱི་བསྐལ་པ་ gnas kyi bskal pa
wts_35_51	517	47	2	ཀྱི	kyi	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	21	24	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་ཀྱི་བསྐལ་པ་ gnas kyi bskal pa
wts_35_51	517	47	3	བསྐལ	bskal	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	25	30	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་ཀྱི་བསྐལ་པ་ gnas kyi bskal pa
wts_35_51	517	47	4	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	31	33	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་ཀྱི་བསྐལ་པ་ gnas kyi bskal pa
wts_35_51	517	88	8	གནས	gnas	insufficient_feature_coverage	no	no	none	unresolved			gloss_or_prose_noise	gloss_intrusion	unclear	line_zone:example_tibetan_latin	32	36	 	 	token_boundary_secure						unclear	none	no	Ñ oe k N k Er g གནས་ཀྱི་བསྐལ་པ་ gnas kyi bskalpa Entfernung.
wts_35_51	517	88	9	ཀྱི	kyi	insufficient_feature_coverage	no	no	none	unresolved			gloss_or_prose_noise	gloss_intrusion	unclear	line_zone:example_tibetan_latin	37	40	 	 	token_boundary_secure						unclear	none	no	Ñ oe k N k Er g གནས་ཀྱི་བསྐལ་པ་ gnas kyi bskalpa Entfernung.
wts_35_51	517	88	10	བསྐལ	bskalpa	canonical_syllable_mismatch	no	yes	none	blocked			gloss_or_prose_noise	gloss_intrusion	unclear	line_zone:example_tibetan_latin	41	48	 	 	token_boundary_secure						unclear	none	no	Ñ oe k N k Er g གནས་ཀྱི་བསྐལ་པ་ gnas kyi bskalpa Entfernung.
wts_35_51	517	88	11	པ	Entfernung	insufficient_feature_coverage	no	no	none	unresolved			gloss_or_prose_noise	gloss_intrusion	unclear	line_zone:example_tibetan_latin	49	59	 	.	token_boundary_secure						unclear	none	no	Ñ oe k N k Er g གནས་ཀྱི་བསྐལ་པ་ gnas kyi bskalpa Entfernung.
wts_35_51	518	1	1	གནས	gnas	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	16	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་ཀྱི་བདག་པོ་ gnas kyi bdag po
wts_35_51	518	1	2	ཀྱི	kyi	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	21	24	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་ཀྱི་བདག་པོ་ gnas kyi bdag po
wts_35_51	518	1	3	བདག	bdag	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	25	29	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་ཀྱི་བདག་པོ་ gnas kyi bdag po
wts_35_51	518	1	4	པོ	po	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	30	32	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་ཀྱི་བདག་པོ་ gnas kyi bdag po
wts_35_51	518	3	1	ས	gras	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	14	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ས་ཀྱེ་བདག་པོ་ gras kyi bdag po Beiname In-
wts_35_51	518	3	2	ཀྱེ	kyi	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	19	22	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ས་ཀྱེ་བདག་པོ་ gras kyi bdag po Beiname In-
wts_35_51	518	3	3	བདག	bdag	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	23	27	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ས་ཀྱེ་བདག་པོ་ gras kyi bdag po Beiname In-
wts_35_51	518	3	4	པོ	po	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	28	30	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ས་ཀྱེ་བདག་པོ་ gras kyi bdag po Beiname In-
wts_35_51	518	6	1	གནས	gras	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	10	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་སྐབས་ gras skabs.
wts_35_51	518	6	2	སྐབས	skabs	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	15	20	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་སྐབས་ gras skabs.
wts_35_51	518	44	1	གནས	gnas	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	16	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་སྐབས་བཞི་པ་ gnas skabs bi pa
wts_35_51	518	44	2	སྐབས	skabs	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	21	26	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་སྐབས་བཞི་པ་ gnas skabs bi pa
wts_35_51	518	44	3	བཞི	bi	nonfinal_feature_mismatch	no	yes	partial	blocked			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	27	29	 	 	token_boundary_secure	ཞ:ź		root_consonant:ཞ->ź			ordinary_tibetan_lexical_or_compound	none	no	གནས་སྐབས་བཞི་པ་ gnas skabs bi pa
wts_35_51	518	44	4	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	30	32	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་སྐབས་བཞི་པ་ gnas skabs bi pa
wts_35_51	519	1	1	གནས	gnas	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	10	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་སྐོར་ gnas skor
wts_35_51	519	1	2	སྐོར	skor	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	ordinary_tibetan_lexical_or_compound	line_zone:tibetan_only	15	19	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་སྐོར་ gnas skor
wts_35_51	519	6	1	གནས	gnas	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	10	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"གནས་སྐོར་ gnas skor auch gras bskor ""heilige"
wts_35_51	519	6	2	སྐོར	skor	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	15	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"གནས་སྐོར་ gnas skor auch gras bskor ""heilige"
wts_35_51	519	31	1	གནས	gras	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	8	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་ཁང་ gras khaṅ Wohnstätte, Wohnhaus,
wts_35_51	519	31	2	ཁང	khaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	13	17	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	གནས་ཁང་ gras khaṅ Wohnstätte, Wohnhaus,
wts_35_51	519	45	1	གནས	gnas	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	8	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་ངན་ gnas haṅ
wts_35_51	519	45	2	ངན	haṅ	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	13	16	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་ངན་ gnas haṅ
wts_35_51	519	56	1	ནས	gnas	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	11	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ནས་གྱུར་པ་ gnas gyur pa verānderte Einstel-
wts_35_51	519	56	2	གྱུར	gyur	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	16	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ནས་གྱུར་པ་ gnas gyur pa verānderte Einstel-
wts_35_51	519	56	3	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	21	23	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ནས་གྱུར་པ་ gnas gyur pa verānderte Einstel-
wts_35_51	520	1	1	གནས	gnas	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	13	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་ངན་ཡལེན་ gnas haṅ len
wts_35_51	520	1	2	ངན	haṅ	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	18	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་ངན་ཡལེན་ gnas haṅ len
wts_35_51	520	1	3	ཡལེན	len	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	22	25	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་ངན་ཡལེན་ gnas haṅ len
wts_35_51	520	2	1	གནས	gras	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	12	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་ངན་ལེན་ gras naṅ len Schlechtigkeit,
wts_35_51	520	2	2	ངན	naṅ	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	17	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་ངན་ལེན་ gras naṅ len Schlechtigkeit,
wts_35_51	520	2	3	ལེན	len	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	21	24	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་ངན་ལེན་ gras naṅ len Schlechtigkeit,
wts_35_51	520	29	1	གནས	glas	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	8	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	གནས་ཅན་ glas can.
